"Year","SiteID","rf_event","rain_mm","rain_hr","rf_rate","eventStart","eventEnd"
2016,"EIA",42,2,0.1,20,2016-06-14 22:20:00,2016-06-14 22:25:00
2016,"EIA",43,4,0.183333333333333,21.8181818181818,2016-06-20 06:30:00,2016-06-20 06:40:00
2016,"EIA",44,111,3.43333333333333,32.3300970873786,2016-06-22 00:30:00,2016-06-22 03:55:00
2016,"EIA",45,14,0.85,16.4705882352941,2016-06-22 04:20:00,2016-06-22 05:10:00
2016,"EIA",46,1,0.0166666666666667,60,2016-06-22 06:25:00,2016-06-22 06:25:00
2016,"EIA",47,3,0.183333333333333,16.3636363636364,2016-06-22 08:35:00,2016-06-22 08:45:00
2016,"EIA",48,4,0.0166666666666667,240,2016-06-23 12:30:00,2016-06-23 12:30:00
2016,"EIA",49,6,0.433333333333333,13.8461538461538,2016-06-26 03:00:00,2016-06-26 03:25:00
2016,"EIA",50,13,0.433333333333333,30,2016-06-26 04:10:00,2016-06-26 04:35:00
2016,"EIA",51,1,0.0166666666666667,60,2016-06-26 05:15:00,2016-06-26 05:15:00
2016,"EIA",52,10,0.266666666666667,37.5,2016-06-30 02:15:00,2016-06-30 02:30:00
2016,"EIA",53,4,0.266666666666667,15,2016-06-30 07:30:00,2016-06-30 07:45:00
2016,"EIA",54,7,0.183333333333333,38.1818181818182,2016-07-06 02:35:00,2016-07-06 02:45:00
2016,"EIA",55,1,0.0166666666666667,60,2016-07-10 11:35:00,2016-07-10 11:35:00
2016,"EIA",56,1,0.0166666666666667,60,2016-07-10 11:55:00,2016-07-10 11:55:00
2016,"EIA",57,4,0.35,11.4285714285714,2016-07-10 12:15:00,2016-07-10 12:35:00
2016,"EIA",58,2,0.1,20,2016-07-10 13:10:00,2016-07-10 13:15:00
2016,"EIA",59,6,0.183333333333333,32.7272727272727,2016-07-12 01:45:00,2016-07-12 01:55:00
2016,"EIA",60,3,0.35,8.57142857142857,2016-07-12 02:15:00,2016-07-12 02:35:00
2016,"EIA",61,1,0.0166666666666667,60,2016-07-12 03:00:00,2016-07-12 03:00:00
2016,"EIA",62,2,0.1,20,2016-07-12 04:25:00,2016-07-12 04:30:00
2016,"EIA",63,14,0.266666666666667,52.5,2016-07-17 05:20:00,2016-07-17 05:35:00
2016,"EIA",64,1,0.0166666666666667,60,2016-07-17 06:50:00,2016-07-17 06:50:00
2016,"EIA",65,4,0.35,11.4285714285714,2016-07-19 14:05:00,2016-07-19 14:25:00
2016,"EIA",66,21,1.18333333333333,17.7464788732394,2016-07-22 00:30:00,2016-07-22 01:40:00
2016,"EIA",67,5,0.266666666666667,18.75,2016-07-29 12:30:00,2016-07-29 12:45:00
2016,"EIA",68,30,0.766666666666667,39.1304347826087,2016-08-04 20:05:00,2016-08-04 20:50:00
2016,"EIA",69,1,0.0166666666666667,60,2016-08-11 09:35:00,2016-08-11 09:35:00
2016,"EIA",70,1,0.0166666666666667,60,2016-08-11 10:10:00,2016-08-11 10:10:00
2016,"EIA",71,90,2.51666666666667,35.7615894039735,2016-08-11 19:50:00,2016-08-11 22:20:00
2016,"EIA",72,19,0.433333333333333,43.8461538461538,2016-08-11 22:50:00,2016-08-11 23:15:00
2016,"EIA",73,1,0.0166666666666667,60,2016-08-11 23:50:00,2016-08-11 23:50:00
2016,"EIA",74,1,0.0166666666666667,60,2016-08-19 16:55:00,2016-08-19 16:55:00
2016,"EIA",75,1,0.0166666666666667,60,2016-08-19 23:50:00,2016-08-19 23:50:00
2016,"EIA",76,3,0.1,30,2016-08-24 02:10:00,2016-08-24 02:15:00
2016,"EIA",77,6,0.433333333333333,13.8461538461538,2016-08-24 02:45:00,2016-08-24 03:10:00
2016,"EIA",78,2,0.1,20,2016-08-24 03:30:00,2016-08-24 03:35:00
2016,"EIA",79,1,0.0166666666666667,60,2016-08-24 07:00:00,2016-08-24 07:00:00
2016,"EIA",80,2,0.1,20,2016-08-24 19:50:00,2016-08-24 19:55:00
2016,"EIA",81,1,0.0166666666666667,60,2016-08-26 23:55:00,2016-08-26 23:55:00
2016,"EIA",82,1,0.0166666666666667,60,2016-08-27 01:55:00,2016-08-27 01:55:00
2016,"EIA",83,3,0.183333333333333,16.3636363636364,2016-08-27 02:30:00,2016-08-27 02:40:00
2016,"EIA",84,3,0.1,30,2016-08-27 03:15:00,2016-08-27 03:20:00
2016,"EIA",85,5,0.1,50,2016-09-07 08:15:00,2016-09-07 08:20:00
2016,"EIA",86,13,0.933333333333333,13.9285714285714,2016-09-07 14:10:00,2016-09-07 15:05:00
2016,"EIA",87,3,0.266666666666667,11.25,2016-09-07 15:35:00,2016-09-07 15:50:00
2016,"EIA",88,1,0.0166666666666667,60,2016-09-07 21:25:00,2016-09-07 21:25:00
2016,"EIA",89,2,0.1,20,2016-09-07 23:40:00,2016-09-07 23:45:00
2016,"EIA",90,5,0.35,14.2857142857143,2016-09-08 00:35:00,2016-09-08 00:55:00
2016,"EIA",91,33,0.85,38.8235294117647,2016-09-08 01:15:00,2016-09-08 02:05:00
2016,"EIA",92,5,0.35,14.2857142857143,2016-09-09 18:30:00,2016-09-09 18:50:00
2016,"EIA",93,29,1.1,26.3636363636364,2016-09-15 23:25:00,2016-09-16 00:30:00
2016,"EIA",94,1,0.0166666666666667,60,2016-09-16 00:50:00,2016-09-16 00:50:00
2016,"EIA",95,1,0.0166666666666667,60,2016-09-16 01:35:00,2016-09-16 01:35:00
2016,"EIA",96,61,1.51666666666667,40.2197802197802,2016-09-23 03:00:00,2016-09-23 04:30:00
2016,"EIA",97,1,0.0166666666666667,60,2016-09-23 05:20:00,2016-09-23 05:20:00
2016,"EIA",98,1,0.0166666666666667,60,2016-10-06 20:05:00,2016-10-06 20:05:00
2016,"EIA",99,10,0.433333333333333,23.0769230769231,2016-10-26 04:10:00,2016-10-26 04:35:00
2016,"EIA",100,13,0.766666666666667,16.9565217391304,2016-10-26 05:20:00,2016-10-26 06:05:00
2016,"EIA",101,4,0.183333333333333,21.8181818181818,2016-10-26 06:30:00,2016-10-26 06:40:00
2016,"EIA",102,2,0.266666666666667,7.5,2016-10-26 07:00:00,2016-10-26 07:15:00
2016,"EIA",103,3,0.1,30,2016-11-02 00:20:00,2016-11-02 00:25:00
2016,"EIA",104,1,0.0166666666666667,60,2016-11-02 00:50:00,2016-11-02 00:50:00
2016,"EIA",105,2,0.1,20,2016-11-02 01:25:00,2016-11-02 01:30:00
2016,"EIA",106,9,0.266666666666667,33.75,2016-11-02 02:40:00,2016-11-02 02:55:00
2016,"EIA",107,3,0.1,30,2016-11-02 05:50:00,2016-11-02 05:55:00
2016,"EIA",108,1,0.0166666666666667,60,2016-11-02 06:30:00,2016-11-02 06:30:00
2017,"EIA",1,1,0.0166666666666667,60,2017-03-29 15:15:00,2017-03-29 15:15:00
2017,"EIA",2,5,0.266666666666667,18.75,2017-03-29 23:00:00,2017-03-29 23:15:00
2017,"EIA",3,2,0.1,20,2017-04-03 06:40:00,2017-04-03 06:45:00
2017,"EIA",4,5,0.1,50,2017-04-10 01:50:00,2017-04-10 01:55:00
2017,"EIA",5,1,0.0166666666666667,60,2017-04-13 02:30:00,2017-04-13 02:30:00
2017,"EIA",6,1,0.0166666666666667,60,2017-04-13 02:55:00,2017-04-13 02:55:00
2017,"EIA",7,2,0.1,20,2017-04-13 03:20:00,2017-04-13 03:25:00
2017,"EIA",8,1,0.0166666666666667,60,2017-04-13 03:50:00,2017-04-13 03:50:00
2017,"EIA",9,1,0.0166666666666667,60,2017-04-14 13:05:00,2017-04-14 13:05:00
2017,"EIA",10,2,0.1,20,2017-04-14 16:35:00,2017-04-14 16:40:00
2017,"EIA",11,1,0.0166666666666667,60,2017-04-14 18:40:00,2017-04-14 18:40:00
2017,"EIA",12,2,0.0166666666666667,120,2017-04-14 19:10:00,2017-04-14 19:10:00
2017,"EIA",13,2,0.1,20,2017-04-15 17:55:00,2017-04-15 18:00:00
2017,"EIA",14,2,0.1,20,2017-04-15 18:55:00,2017-04-15 19:00:00
2017,"EIA",15,10,0.433333333333333,23.0769230769231,2017-04-15 22:30:00,2017-04-15 22:55:00
2017,"EIA",16,1,0.0166666666666667,60,2017-04-19 00:10:00,2017-04-19 00:10:00
2017,"EIA",17,1,0.0166666666666667,60,2017-04-26 02:15:00,2017-04-26 02:15:00
2017,"EIA",18,1,0.0166666666666667,60,2017-04-26 04:10:00,2017-04-26 04:10:00
2017,"EIA",19,1,0.0166666666666667,60,2017-04-28 14:20:00,2017-04-28 14:20:00
2017,"EIA",20,2,0.183333333333333,10.9090909090909,2017-04-28 15:10:00,2017-04-28 15:20:00
2017,"EIA",21,1,0.0166666666666667,60,2017-04-30 15:30:00,2017-04-30 15:30:00
2017,"EIA",22,1,0.0166666666666667,60,2017-04-30 15:55:00,2017-04-30 15:55:00
2017,"EIA",23,1,0.0166666666666667,60,2017-04-30 18:10:00,2017-04-30 18:10:00
2017,"EIA",24,7,0.6,11.6666666666667,2017-04-30 20:30:00,2017-04-30 21:05:00
2017,"EIA",25,3,0.35,8.57142857142857,2017-05-10 08:55:00,2017-05-10 09:15:00
2017,"EIA",26,13,0.85,15.2941176470588,2017-05-10 14:50:00,2017-05-10 15:40:00
2017,"EIA",27,2,0.1,20,2017-05-17 07:40:00,2017-05-17 07:45:00
2017,"EIA",28,2,0.1,20,2017-05-17 17:05:00,2017-05-17 17:10:00
2017,"EIA",29,13,0.433333333333333,30,2017-05-17 18:15:00,2017-05-17 18:40:00
2017,"EIA",30,1,0.0166666666666667,60,2017-05-19 03:15:00,2017-05-19 03:15:00
2017,"EIA",31,4,0.266666666666667,15,2017-05-19 04:15:00,2017-05-19 04:30:00
2017,"EIA",32,3,0.266666666666667,11.25,2017-05-19 04:50:00,2017-05-19 05:05:00
2017,"EIA",33,1,0.0166666666666667,60,2017-05-19 07:50:00,2017-05-19 07:50:00
2017,"EIA",34,8,0.6,13.3333333333333,2017-05-26 10:20:00,2017-05-26 10:55:00
2017,"EIA",35,8,0.766666666666667,10.4347826086957,2017-05-26 11:15:00,2017-05-26 12:00:00
2017,"EIA",36,2,0.1,20,2017-05-27 17:40:00,2017-05-27 17:45:00
2017,"EIA",37,1,0.0166666666666667,60,2017-06-04 05:45:00,2017-06-04 05:45:00
2017,"EIA",38,2,0.0166666666666667,120,2017-06-14 05:50:00,2017-06-14 05:50:00
2017,"EIA",39,17,0.516666666666667,32.9032258064516,2017-06-14 11:25:00,2017-06-14 11:55:00
2017,"EIA",40,3,0.1,30,2017-06-14 22:15:00,2017-06-14 22:20:00
2017,"EIA",41,2,0.0166666666666667,120,2017-06-15 23:25:00,2017-06-15 23:25:00
2017,"EIA",42,3,0.266666666666667,11.25,2017-06-16 00:30:00,2017-06-16 00:45:00
2017,"EIA",43,9,0.183333333333333,49.0909090909091,2017-06-17 00:05:00,2017-06-17 00:15:00
2017,"EIA",44,1,0.0166666666666667,60,2017-06-21 13:05:00,2017-06-21 13:05:00
2017,"EIA",45,2,0.1,20,2017-06-21 17:55:00,2017-06-21 18:00:00
2017,"EIA",46,2,0.1,20,2017-06-21 18:20:00,2017-06-21 18:25:00
2017,"EIA",47,10,0.35,28.5714285714286,2017-06-23 01:35:00,2017-06-23 01:55:00
2017,"EIA",48,11,0.433333333333333,25.3846153846154,2017-06-28 04:55:00,2017-06-28 05:20:00
2017,"EIA",49,1,0.0166666666666667,60,2017-06-28 05:50:00,2017-06-28 05:50:00
2017,"EIA",50,1,0.0166666666666667,60,2017-06-28 06:35:00,2017-06-28 06:35:00
2017,"EIA",51,3,0.1,30,2017-06-28 19:10:00,2017-06-28 19:15:00
2017,"EIA",52,14,0.516666666666667,27.0967741935484,2017-07-10 03:40:00,2017-07-10 04:10:00
2017,"EIA",53,1,0.0166666666666667,60,2017-07-10 04:40:00,2017-07-10 04:40:00
2017,"EIA",54,2,0.1,20,2017-07-18 17:40:00,2017-07-18 17:45:00
2017,"EIA",55,1,0.0166666666666667,60,2017-07-20 07:20:00,2017-07-20 07:20:00
2017,"EIA",56,11,0.35,31.4285714285714,2017-07-20 22:50:00,2017-07-20 23:10:00
2017,"EIA",57,12,0.85,14.1176470588235,2017-07-21 00:00:00,2017-07-21 00:50:00
2017,"EIA",58,10,0.35,28.5714285714286,2017-07-22 04:05:00,2017-07-22 04:25:00
2017,"EIA",59,3,0.266666666666667,11.25,2017-07-26 16:25:00,2017-07-26 16:40:00
2017,"EIA",60,1,0.0166666666666667,60,2017-07-26 21:50:00,2017-07-26 21:50:00
2017,"EIA",61,1,0.0166666666666667,60,2017-08-03 09:20:00,2017-08-03 09:20:00
2017,"EIA",62,3,0.183333333333333,16.3636363636364,2017-08-03 10:05:00,2017-08-03 10:15:00
2017,"EIA",63,2,0.183333333333333,10.9090909090909,2017-08-03 10:35:00,2017-08-03 10:45:00
2017,"EIA",64,2,0.0166666666666667,120,2017-08-03 15:45:00,2017-08-03 15:45:00
2017,"EIA",65,4,0.35,11.4285714285714,2017-08-14 08:25:00,2017-08-14 08:45:00
2017,"EIA",66,3,0.35,8.57142857142857,2017-08-19 02:20:00,2017-08-19 02:40:00
2017,"EIA",67,1,0.0166666666666667,60,2017-08-21 06:05:00,2017-08-21 06:05:00
2017,"EIA",68,1,0.0166666666666667,60,2017-08-21 06:40:00,2017-08-21 06:40:00
2017,"EIA",69,15,0.85,17.6470588235294,2017-08-21 19:50:00,2017-08-21 20:40:00
2017,"EIA",70,2,0.0166666666666667,120,2017-08-26 21:20:00,2017-08-26 21:20:00
2017,"EIA",71,1,0.0166666666666667,60,2017-09-17 04:20:00,2017-09-17 04:20:00
2017,"EIA",72,2,0.1,20,2017-09-17 05:15:00,2017-09-17 05:20:00
2017,"EIA",73,1,0.0166666666666667,60,2017-10-04 00:30:00,2017-10-04 00:30:00
2017,"EIA",74,8,0.766666666666667,10.4347826086957,2017-10-22 00:10:00,2017-10-22 00:55:00
2018,"EIA",1,2,0.1,20,2018-05-01 09:05:00,2018-05-01 09:10:00
2018,"EIA",2,1,0.0166666666666667,60,2018-05-02 20:40:00,2018-05-02 20:40:00
2018,"EIA",3,5,0.35,14.2857142857143,2018-05-02 22:10:00,2018-05-02 22:30:00
2018,"EIA",4,1,0.0166666666666667,60,2018-05-02 23:50:00,2018-05-02 23:50:00
2018,"EIA",5,1,0.0166666666666667,60,2018-05-03 01:20:00,2018-05-03 01:20:00
2018,"EIA",6,2,0.1,20,2018-05-03 02:55:00,2018-05-03 03:00:00
2018,"EIA",7,7,0.433333333333333,16.1538461538462,2018-05-03 22:20:00,2018-05-03 22:45:00
2018,"EIA",8,1,0.0166666666666667,60,2018-05-09 05:20:00,2018-05-09 05:20:00
2018,"EIA",9,5,0.35,14.2857142857143,2018-05-12 01:40:00,2018-05-12 02:00:00
2018,"EIA",10,7,0.183333333333333,38.1818181818182,2018-05-12 04:15:00,2018-05-12 04:25:00
2018,"EIA",11,1,0.0166666666666667,60,2018-05-12 05:35:00,2018-05-12 05:35:00
2018,"EIA",12,20,0.683333333333333,29.2682926829268,2018-05-14 05:00:00,2018-05-14 05:40:00
2018,"EIA",13,4,0.35,11.4285714285714,2018-05-14 06:20:00,2018-05-14 06:40:00
2018,"EIA",14,26,0.516666666666667,50.3225806451613,2018-05-20 05:25:00,2018-05-20 05:55:00
2018,"EIA",15,7,0.683333333333333,10.2439024390244,2018-05-21 02:30:00,2018-05-21 03:10:00
2018,"EIA",16,1,0.0166666666666667,60,2018-05-21 06:30:00,2018-05-21 06:30:00
2018,"EIA",17,15,0.516666666666667,29.0322580645161,2018-05-26 01:20:00,2018-05-26 01:50:00
2018,"EIA",18,2,0.1,20,2018-05-29 23:45:00,2018-05-29 23:50:00
2018,"EIA",19,8,0.6,13.3333333333333,2018-05-30 00:45:00,2018-05-30 01:20:00
2018,"EIA",20,26,1.01666666666667,25.5737704918033,2018-06-09 08:00:00,2018-06-09 09:00:00
2018,"EIA",21,47,1.51666666666667,30.989010989011,2018-06-09 21:50:00,2018-06-09 23:20:00
2018,"EIA",22,9,0.266666666666667,33.75,2018-06-09 23:50:00,2018-06-10 00:05:00
2018,"EIA",23,18,2.18333333333333,8.24427480916031,2018-06-14 10:25:00,2018-06-14 12:35:00
2018,"EIA",24,12,0.266666666666667,45,2018-06-18 22:40:00,2018-06-18 22:55:00
2018,"EIA",25,3,0.1,30,2018-06-18 23:25:00,2018-06-18 23:30:00
2018,"EIA",26,6,0.433333333333333,13.8461538461538,2018-06-19 03:50:00,2018-06-19 04:15:00
2018,"EIA",27,4,0.183333333333333,21.8181818181818,2018-06-19 04:45:00,2018-06-19 04:55:00
2018,"EIA",28,1,0.0166666666666667,60,2018-06-19 07:00:00,2018-06-19 07:00:00
2018,"EIA",29,21,1.1,19.0909090909091,2018-06-19 10:00:00,2018-06-19 11:05:00
2018,"EIA",30,1,0.0166666666666667,60,2018-06-20 06:45:00,2018-06-20 06:45:00
2018,"EIA",31,1,0.0166666666666667,60,2018-06-20 07:20:00,2018-06-20 07:20:00
2018,"EIA",32,9,0.433333333333333,20.7692307692308,2018-06-20 16:00:00,2018-06-20 16:25:00
2018,"EIA",33,1,0.0166666666666667,60,2018-06-20 17:20:00,2018-06-20 17:20:00
2018,"EIA",34,1,0.0166666666666667,60,2018-06-20 20:25:00,2018-06-20 20:25:00
2018,"EIA",35,1,0.0166666666666667,60,2018-06-20 23:45:00,2018-06-20 23:45:00
2018,"EIA",36,63,2.26666666666667,27.7941176470588,2018-06-21 11:15:00,2018-06-21 13:30:00
2018,"EIA",37,1,0.0166666666666667,60,2018-06-21 14:40:00,2018-06-21 14:40:00
2018,"EIA",38,1,0.0166666666666667,60,2018-06-25 20:40:00,2018-06-25 20:40:00
2018,"EIA",39,2,0.266666666666667,7.5,2018-06-25 23:35:00,2018-06-25 23:50:00
2018,"EIA",40,5,0.1,50,2018-06-26 05:55:00,2018-06-26 06:00:00
2018,"EIA",41,1,0.0166666666666667,60,2018-06-26 12:10:00,2018-06-26 12:10:00
2018,"EIA",42,2,0.0166666666666667,120,2018-06-26 13:00:00,2018-06-26 13:00:00
2018,"EIA",43,6,0.183333333333333,32.7272727272727,2018-06-30 22:25:00,2018-06-30 22:35:00
2018,"EIA",44,3,0.35,8.57142857142857,2018-06-30 23:20:00,2018-06-30 23:40:00
2018,"EIA",45,7,0.6,11.6666666666667,2018-07-01 03:20:00,2018-07-01 03:55:00
2018,"EIA",46,2,0.1,20,2018-07-13 19:35:00,2018-07-13 19:40:00
2018,"EIA",47,2,0.1,20,2018-07-13 23:10:00,2018-07-13 23:15:00
2018,"EIA",48,1,0.0166666666666667,60,2018-07-14 02:00:00,2018-07-14 02:00:00
2018,"EIA",49,8,0.266666666666667,30,2018-07-14 02:20:00,2018-07-14 02:35:00
2018,"EIA",50,1,0.0166666666666667,60,2018-07-14 05:05:00,2018-07-14 05:05:00
2018,"EIA",51,12,1.18333333333333,10.1408450704225,2018-07-19 05:20:00,2018-07-19 06:30:00
2018,"EIA",52,7,0.933333333333333,7.5,2018-07-19 08:10:00,2018-07-19 09:05:00
2018,"EIA",53,9,0.85,10.5882352941177,2018-07-19 09:25:00,2018-07-19 10:15:00
2018,"EIA",54,5,0.1,50,2018-07-19 11:10:00,2018-07-19 11:15:00
2018,"EIA",55,5,0.35,14.2857142857143,2018-07-25 22:25:00,2018-07-25 22:45:00
2018,"EIA",56,6,0.433333333333333,13.8461538461538,2018-07-30 16:00:00,2018-07-30 16:25:00
2018,"EIA",57,1,0.0166666666666667,60,2018-08-07 09:15:00,2018-08-07 09:15:00
2018,"EIA",58,7,0.266666666666667,26.25,2018-08-07 18:45:00,2018-08-07 19:00:00
2018,"EIA",59,1,0.0166666666666667,60,2018-08-15 06:25:00,2018-08-15 06:25:00
2018,"EIA",60,3,0.266666666666667,11.25,2018-08-15 14:20:00,2018-08-15 14:35:00
2018,"EIA",61,29,1.35,21.4814814814815,2018-08-15 18:15:00,2018-08-15 19:35:00
2018,"EIA",62,3,0.183333333333333,16.3636363636364,2018-08-16 16:30:00,2018-08-16 16:40:00
2018,"EIA",63,2,0.1,20,2018-08-17 03:50:00,2018-08-17 03:55:00
2018,"EIA",64,11,0.683333333333333,16.0975609756098,2018-08-20 05:20:00,2018-08-20 06:00:00
2018,"EIA",65,1,0.0166666666666667,60,2018-08-20 08:50:00,2018-08-20 08:50:00
2018,"EIA",66,2,0.1,20,2018-08-20 10:25:00,2018-08-20 10:30:00
2018,"EIA",67,1,0.0166666666666667,60,2018-08-20 12:05:00,2018-08-20 12:05:00
2018,"EIA",68,6,0.35,17.1428571428571,2018-08-20 14:15:00,2018-08-20 14:35:00
2018,"EIA",69,1,0.0166666666666667,60,2018-08-20 20:05:00,2018-08-20 20:05:00
2018,"EIA",70,3,0.183333333333333,16.3636363636364,2018-08-20 20:55:00,2018-08-20 21:05:00
2018,"EIA",71,1,0.0166666666666667,60,2018-08-20 21:25:00,2018-08-20 21:25:00
2018,"EIA",72,14,0.433333333333333,32.3076923076923,2018-08-24 05:30:00,2018-08-24 05:55:00
2018,"EIA",73,2,0.1,20,2018-08-24 23:10:00,2018-08-24 23:15:00
2018,"EIA",74,1,0.0166666666666667,60,2018-08-27 06:25:00,2018-08-27 06:25:00
2018,"EIA",75,1,0.0166666666666667,60,2018-08-27 07:45:00,2018-08-27 07:45:00
2018,"EIA",76,12,0.1,120,2018-08-28 18:15:00,2018-08-28 18:20:00
2018,"EIA",77,1,0.0166666666666667,60,2018-09-01 03:10:00,2018-09-01 03:10:00
2018,"EIA",78,1,0.0166666666666667,60,2018-09-01 04:25:00,2018-09-01 04:25:00
2018,"EIA",79,13,1.43333333333333,9.06976744186047,2018-09-01 05:00:00,2018-09-01 06:25:00
2018,"EIA",80,1,0.0166666666666667,60,2018-09-01 07:00:00,2018-09-01 07:00:00
2018,"EIA",81,5,0.35,14.2857142857143,2018-09-01 07:25:00,2018-09-01 07:45:00
2018,"EIA",82,1,0.0166666666666667,60,2018-09-02 15:15:00,2018-09-02 15:15:00
2018,"EIA",83,4,0.433333333333333,9.23076923076923,2018-09-03 02:25:00,2018-09-03 02:50:00
2018,"EIA",84,2,0.1,20,2018-09-03 05:25:00,2018-09-03 05:30:00
2018,"EIA",85,14,0.183333333333333,76.3636363636364,2018-09-03 05:50:00,2018-09-03 06:00:00
2018,"EIA",86,4,0.1,40,2018-09-03 06:20:00,2018-09-03 06:25:00
2018,"EIA",87,10,0.266666666666667,37.5,2018-09-03 08:25:00,2018-09-03 08:40:00
2018,"EIA",88,9,0.433333333333333,20.7692307692308,2018-09-03 09:10:00,2018-09-03 09:35:00
2018,"EIA",89,9,0.183333333333333,49.0909090909091,2018-09-03 10:10:00,2018-09-03 10:20:00
2018,"EIA",90,2,0.1,20,2018-09-05 07:20:00,2018-09-05 07:25:00
2018,"EIA",91,12,1.01666666666667,11.8032786885246,2018-09-05 07:55:00,2018-09-05 08:55:00
2018,"EIA",92,8,0.933333333333333,8.57142857142857,2018-09-05 09:15:00,2018-09-05 10:10:00
2018,"EIA",93,3,0.266666666666667,11.25,2018-09-05 11:45:00,2018-09-05 12:00:00
2018,"EIA",94,6,0.6,10,2018-09-05 12:25:00,2018-09-05 13:00:00
2018,"EIA",95,1,0.0166666666666667,60,2018-09-05 13:50:00,2018-09-05 13:50:00
2018,"EIA",96,12,0.516666666666667,23.2258064516129,2018-09-18 10:20:00,2018-09-18 10:50:00
2018,"EIA",97,1,0.0166666666666667,60,2018-09-18 11:15:00,2018-09-18 11:15:00
2018,"EIA",98,1,0.0166666666666667,60,2018-09-18 12:05:00,2018-09-18 12:05:00
2018,"EIA",99,1,0.0166666666666667,60,2018-09-18 14:25:00,2018-09-18 14:25:00
2018,"EIA",100,2,0.1,20,2018-09-18 14:55:00,2018-09-18 15:00:00
2018,"EIA",101,13,0.433333333333333,30,2018-09-19 11:25:00,2018-09-19 11:50:00
2018,"EIA",102,18,0.35,51.4285714285714,2018-09-19 14:15:00,2018-09-19 14:35:00
2018,"EIA",103,5,0.183333333333333,27.2727272727273,2018-09-21 00:20:00,2018-09-21 00:30:00
2018,"EIA",104,1,0.0166666666666667,60,2018-09-21 01:00:00,2018-09-21 01:00:00
2018,"EIA",105,12,0.433333333333333,27.6923076923077,2018-09-25 13:15:00,2018-09-25 13:40:00
2018,"EIA",106,4,0.266666666666667,15,2018-09-29 16:30:00,2018-09-29 16:45:00
2018,"EIA",107,1,0.0166666666666667,60,2018-09-30 21:55:00,2018-09-30 21:55:00
2018,"EIA",108,1,0.0166666666666667,60,2018-10-01 18:10:00,2018-10-01 18:10:00
2018,"EIA",109,3,0.1,30,2018-10-01 18:30:00,2018-10-01 18:35:00
2018,"EIA",110,6,0.183333333333333,32.7272727272727,2018-10-01 19:05:00,2018-10-01 19:15:00
2018,"EIA",111,1,0.0166666666666667,60,2018-10-01 19:40:00,2018-10-01 19:40:00
2018,"EIA",112,1,0.0166666666666667,60,2018-10-03 21:50:00,2018-10-03 21:50:00
2018,"EIA",113,3,0.183333333333333,16.3636363636364,2018-10-05 18:20:00,2018-10-05 18:30:00
2018,"EIA",114,2,0.1,20,2018-10-05 19:50:00,2018-10-05 19:55:00
2018,"EIA",115,3,0.266666666666667,11.25,2018-10-05 22:40:00,2018-10-05 22:55:00
2018,"EIA",116,10,1.35,7.40740740740741,2018-10-05 23:20:00,2018-10-06 00:40:00
2018,"EIA",117,7,0.85,8.23529411764706,2018-10-06 01:55:00,2018-10-06 02:45:00
2018,"EIA",118,1,0.0166666666666667,60,2018-10-07 18:40:00,2018-10-07 18:40:00
2018,"EIA",119,9,0.85,10.5882352941177,2018-10-07 19:05:00,2018-10-07 19:55:00
2018,"EIA",120,4,0.433333333333333,9.23076923076923,2018-10-07 20:15:00,2018-10-07 20:40:00
2018,"EIA",121,4,0.266666666666667,15,2018-10-08 04:00:00,2018-10-08 04:15:00
2018,"EIA",122,9,0.266666666666667,33.75,2018-10-08 04:35:00,2018-10-08 04:50:00
2018,"EIA",123,8,0.516666666666667,15.4838709677419,2018-10-08 05:25:00,2018-10-08 05:55:00
2018,"EIA",124,3,0.1,30,2018-10-09 06:55:00,2018-10-09 07:00:00
2018,"EIA",125,1,0.0166666666666667,60,2018-10-09 19:15:00,2018-10-09 19:15:00
2018,"EIA",126,1,0.0166666666666667,60,2018-10-09 20:25:00,2018-10-09 20:25:00
2018,"EIA",127,12,1.1,10.9090909090909,2018-10-10 04:15:00,2018-10-10 05:20:00
2016,"HOE",1,25.9,6.01666666666667,4.30470914127424,2016-09-09 04:00:00,2016-09-09 10:00:00
2016,"HOE",2,3.55,1.01666666666667,3.49180327868853,2016-09-09 14:00:00,2016-09-09 15:00:00
2016,"HOE",3,2.28,2.01666666666667,1.13057851239669,2016-09-15 07:00:00,2016-09-15 09:00:00
2016,"HOE",4,61.71,9.01666666666667,6.84399260628466,2016-09-15 14:00:00,2016-09-15 23:00:00
2016,"HOE",5,3,0.0166666666666667,180,2016-09-24 16:50:00,2016-09-24 16:50:00
2016,"HOE",6,9,0.6,15,2016-09-25 03:05:00,2016-09-25 03:40:00
2016,"HOE",7,2,0.1,20,2016-09-25 04:40:00,2016-09-25 04:45:00
2016,"HOE",8,4,0.266666666666667,15,2016-10-04 18:25:00,2016-10-04 18:40:00
2016,"HOE",9,2,0.1,20,2016-10-04 20:00:00,2016-10-04 20:05:00
2016,"HOE",10,2,0.1,20,2016-10-04 20:30:00,2016-10-04 20:35:00
2016,"HOE",11,3,0.183333333333333,16.3636363636364,2016-10-04 21:15:00,2016-10-04 21:25:00
2016,"HOE",12,32,2.1,15.2380952380952,2016-10-04 21:55:00,2016-10-05 00:00:00
2016,"HOE",13,2,0.1,20,2016-10-05 01:05:00,2016-10-05 01:10:00
2016,"HOE",14,12,1.35,8.88888888888889,2016-10-06 18:45:00,2016-10-06 20:05:00
